site;year;transect;slide;taxa;count
Yawzi;1989;1;1;Plexaurids;0
Yawzi;1989;1;2;Plexaurids;2
Yawzi;1989;1;3;Plexaurids;3
Yawzi;1989;1;4;Plexaurids;1
Yawzi;1989;1;5;Plexaurids;1
Yawzi;1989;1;6;Plexaurids;1
Yawzi;1989;1;7;Plexaurids;1
Yawzi;1989;1;8;Plexaurids;4
Yawzi;1989;1;9;Plexaurids;0
Yawzi;1989;1;10;Plexaurids;1
Yawzi;1989;3;11;Plexaurids;0
Yawzi;1989;3;12;Plexaurids;1
Yawzi;1989;3;13;Plexaurids;1
Yawzi;1989;3;14;Plexaurids;0
Yawzi;1989;3;15;Plexaurids;0
Yawzi;1989;3;16;Plexaurids;0
Yawzi;1989;3;17;Plexaurids;0
Yawzi;1989;3;18;Plexaurids;0
Yawzi;1990;1;1;Plexaurids;0
Yawzi;1990;1;2;Plexaurids;0
Yawzi;1990;1;3;Plexaurids;0
Yawzi;1990;1;4;Plexaurids;0
Yawzi;1990;1;5;Plexaurids;0
Yawzi;1990;1;6;Plexaurids;0
Yawzi;1990;1;7;Plexaurids;0
Yawzi;1990;1;8;Plexaurids;2
Yawzi;1990;1;9;Plexaurids;2
Yawzi;1990;1;10;Plexaurids;0
Yawzi;1990;3;21;Plexaurids;0
Yawzi;1990;3;22;Plexaurids;0
Yawzi;1990;3;23;Plexaurids;0
Yawzi;1990;3;24;Plexaurids;0
Yawzi;1990;3;25;Plexaurids;0
Yawzi;1990;3;26;Plexaurids;0
Yawzi;1990;3;27;Plexaurids;0
Yawzi;1990;3;28;Plexaurids;0
Yawzi;1990;3;29;Plexaurids;0
Yawzi;1990;3;30;Plexaurids;0
Yawzi;1991;1;1;Plexaurids;0
Yawzi;1991;1;2;Plexaurids;0
Yawzi;1991;1;3;Plexaurids;0
Yawzi;1991;1;4;Plexaurids;0
Yawzi;1991;1;5;Plexaurids;1
Yawzi;1991;1;6;Plexaurids;0
Yawzi;1991;1;7;Plexaurids;0
Yawzi;1991;1;8;Plexaurids;5
Yawzi;1991;1;9;Plexaurids;0
Yawzi;1991;1;10;Plexaurids;0
Yawzi;1991;3;21;Plexaurids;0
Yawzi;1991;3;22;Plexaurids;0
Yawzi;1991;3;23;Plexaurids;0
Yawzi;1991;3;24;Plexaurids;0
Yawzi;1991;3;25;Plexaurids;0
Yawzi;1991;3;26;Plexaurids;0
Yawzi;1991;3;27;Plexaurids;0
Yawzi;1991;3;28;Plexaurids;0
Yawzi;1991;3;29;Plexaurids;0
Yawzi;1991;3;30;Plexaurids;0
Yawzi;1992;1;1;Plexaurids;0
Yawzi;1992;1;2;Plexaurids;1
Yawzi;1992;1;3;Plexaurids;1
Yawzi;1992;1;4;Plexaurids;0
Yawzi;1992;1;5;Plexaurids;0
Yawzi;1992;1;6;Plexaurids;0
Yawzi;1992;1;7;Plexaurids;0
Yawzi;1992;1;8;Plexaurids;5
Yawzi;1992;1;9;Plexaurids;0
Yawzi;1992;1;10;Plexaurids;0
Yawzi;1992;3;20;Plexaurids;1
Yawzi;1992;3;21;Plexaurids;0
Yawzi;1992;3;22;Plexaurids;0
Yawzi;1992;3;23;Plexaurids;0
Yawzi;1992;3;24;Plexaurids;0
Yawzi;1992;3;25;Plexaurids;0
Yawzi;1992;3;26;Plexaurids;0
Yawzi;1992;3;27;Plexaurids;0
Yawzi;1992;3;28;Plexaurids;0
Yawzi;1992;3;29;Plexaurids;0
Yawzi;1993;1;1;Plexaurids;0
Yawzi;1993;1;2;Plexaurids;1
Yawzi;1993;1;3;Plexaurids;0
Yawzi;1993;1;4;Plexaurids;0
Yawzi;1993;1;5;Plexaurids;0
Yawzi;1993;1;6;Plexaurids;0
Yawzi;1993;1;7;Plexaurids;0
Yawzi;1993;1;8;Plexaurids;5
Yawzi;1993;1;9;Plexaurids;1
Yawzi;1993;1;10;Plexaurids;0
Yawzi;1993;3;21;Plexaurids;0
Yawzi;1993;3;22;Plexaurids;0
Yawzi;1993;3;23;Plexaurids;0
Yawzi;1993;3;24;Plexaurids;0
Yawzi;1993;3;25;Plexaurids;0
Yawzi;1993;3;26;Plexaurids;0
Yawzi;1993;3;27;Plexaurids;0
Yawzi;1993;3;28;Plexaurids;0
Yawzi;1993;3;29;Plexaurids;0
Yawzi;1993;3;30;Plexaurids;0
Yawzi;1994;1;1;Plexaurids;0
Yawzi;1994;1;2;Plexaurids;1
Yawzi;1994;1;3;Plexaurids;0
Yawzi;1994;1;4;Plexaurids;1
Yawzi;1994;1;5;Plexaurids;1
Yawzi;1994;1;6;Plexaurids;0
Yawzi;1994;1;7;Plexaurids;0
Yawzi;1994;1;8;Plexaurids;5
Yawzi;1994;1;9;Plexaurids;1
Yawzi;1994;1;10;Plexaurids;0
Yawzi;1994;3;21;Plexaurids;0
Yawzi;1994;3;22;Plexaurids;0
Yawzi;1994;3;23;Plexaurids;0
Yawzi;1994;3;24;Plexaurids;0
Yawzi;1994;3;25;Plexaurids;0
Yawzi;1994;3;26;Plexaurids;1
Yawzi;1994;3;27;Plexaurids;0
Yawzi;1994;3;28;Plexaurids;0
Yawzi;1994;3;29;Plexaurids;0
Yawzi;1994;3;30;Plexaurids;0
Yawzi;1995;1;1;Plexaurids;0
Yawzi;1995;1;2;Plexaurids;1
Yawzi;1995;1;3;Plexaurids;1
Yawzi;1995;1;4;Plexaurids;1
Yawzi;1995;1;5;Plexaurids;0
Yawzi;1995;1;6;Plexaurids;0
Yawzi;1995;1;7;Plexaurids;0
Yawzi;1995;1;8;Plexaurids;4
Yawzi;1995;1;9;Plexaurids;0
Yawzi;1995;1;10;Plexaurids;0
Yawzi;1995;3;21;Plexaurids;0
Yawzi;1995;3;22;Plexaurids;0
Yawzi;1995;3;23;Plexaurids;0
Yawzi;1995;3;24;Plexaurids;0
Yawzi;1995;3;25;Plexaurids;1
Yawzi;1995;3;26;Plexaurids;0
Yawzi;1995;3;27;Plexaurids;0
Yawzi;1995;3;28;Plexaurids;0
Yawzi;1995;3;29;Plexaurids;0
Yawzi;1995;3;30;Plexaurids;0
Yawzi;1996;1;1;Plexaurids;0
Yawzi;1996;1;2;Plexaurids;0
Yawzi;1996;1;3;Plexaurids;0
Yawzi;1996;1;4;Plexaurids;0
Yawzi;1996;1;5;Plexaurids;0
Yawzi;1996;1;6;Plexaurids;0
Yawzi;1996;1;7;Plexaurids;0
Yawzi;1996;1;8;Plexaurids;2
Yawzi;1996;1;9;Plexaurids;1
Yawzi;1996;1;10;Plexaurids;0
Yawzi;1996;3;21;Plexaurids;0
Yawzi;1996;3;22;Plexaurids;0
Yawzi;1996;3;23;Plexaurids;0
Yawzi;1996;3;24;Plexaurids;0
Yawzi;1996;3;25;Plexaurids;0
Yawzi;1996;3;26;Plexaurids;0
Yawzi;1996;3;27;Plexaurids;0
Yawzi;1996;3;28;Plexaurids;0
Yawzi;1996;3;29;Plexaurids;0
Yawzi;1996;3;30;Plexaurids;0
Yawzi;1997;1;1;Plexaurids;1
Yawzi;1997;1;2;Plexaurids;0
Yawzi;1997;1;3;Plexaurids;0
Yawzi;1997;1;4;Plexaurids;0
Yawzi;1997;1;5;Plexaurids;0
Yawzi;1997;1;6;Plexaurids;0
Yawzi;1997;1;7;Plexaurids;0
Yawzi;1997;1;8;Plexaurids;0
Yawzi;1997;1;9;Plexaurids;2
Yawzi;1997;1;10;Plexaurids;0
Yawzi;1997;3;21;Plexaurids;0
Yawzi;1997;3;22;Plexaurids;0
Yawzi;1997;3;23;Plexaurids;0
Yawzi;1997;3;24;Plexaurids;0
Yawzi;1997;3;25;Plexaurids;0
Yawzi;1997;3;26;Plexaurids;0
Yawzi;1997;3;27;Plexaurids;0
Yawzi;1997;3;28;Plexaurids;0
Yawzi;1997;3;29;Plexaurids;0
Yawzi;1997;3;30;Plexaurids;0
Yawzi;1998;1;1;Plexaurids;0
Yawzi;1998;1;2;Plexaurids;0
Yawzi;1998;1;3;Plexaurids;0
Yawzi;1998;1;4;Plexaurids;0
Yawzi;1998;1;5;Plexaurids;0
Yawzi;1998;1;6;Plexaurids;0
Yawzi;1998;1;7;Plexaurids;0
Yawzi;1998;1;8;Plexaurids;0
Yawzi;1998;1;9;Plexaurids;0
Yawzi;1998;1;10;Plexaurids;0
Yawzi;1998;3;21;Plexaurids;0
Yawzi;1998;3;22;Plexaurids;0
Yawzi;1998;3;23;Plexaurids;0
Yawzi;1998;3;24;Plexaurids;0
Yawzi;1998;3;25;Plexaurids;0
Yawzi;1998;3;26;Plexaurids;0
Yawzi;1998;3;27;Plexaurids;0
Yawzi;1998;3;28;Plexaurids;0
Yawzi;1998;3;29;Plexaurids;1
Yawzi;1998;3;30;Plexaurids;0
Yawzi;1999;1;1;Plexaurids;0
Yawzi;1999;1;2;Plexaurids;0
Yawzi;1999;1;3;Plexaurids;0
Yawzi;1999;1;4;Plexaurids;1
Yawzi;1999;1;5;Plexaurids;0
Yawzi;1999;1;6;Plexaurids;0
Yawzi;1999;1;7;Plexaurids;0
Yawzi;1999;1;8;Plexaurids;1
Yawzi;1999;1;9;Plexaurids;0
Yawzi;1999;1;10;Plexaurids;0
Yawzi;1999;3;21;Plexaurids;0
Yawzi;1999;3;22;Plexaurids;0
Yawzi;1999;3;23;Plexaurids;0
Yawzi;1999;3;24;Plexaurids;0
Yawzi;1999;3;25;Plexaurids;0
Yawzi;1999;3;26;Plexaurids;1
Yawzi;1999;3;27;Plexaurids;0
Yawzi;1999;3;28;Plexaurids;1
Yawzi;1999;3;29;Plexaurids;0
Yawzi;1999;3;30;Plexaurids;0
Yawzi;2000;1;1;Plexaurids;0
Yawzi;2000;1;2;Plexaurids;0
Yawzi;2000;1;3;Plexaurids;1
Yawzi;2000;1;4;Plexaurids;0
Yawzi;2000;1;5;Plexaurids;3
Yawzi;2000;1;6;Plexaurids;0
Yawzi;2000;1;7;Plexaurids;0
Yawzi;2000;1;8;Plexaurids;0
Yawzi;2000;1;9;Plexaurids;0
Yawzi;2000;1;10;Plexaurids;0
Yawzi;2000;3;21;Plexaurids;0
Yawzi;2000;3;22;Plexaurids;0
Yawzi;2000;3;23;Plexaurids;0
Yawzi;2000;3;24;Plexaurids;0
Yawzi;2000;3;25;Plexaurids;0
Yawzi;2000;3;26;Plexaurids;0
Yawzi;2000;3;27;Plexaurids;0
Yawzi;2000;3;28;Plexaurids;0
Yawzi;2000;3;29;Plexaurids;0
Yawzi;2000;3;30;Plexaurids;0
Yawzi;2001;1;Q1;Plexaurids;1
Yawzi;2001;1;Q2;Plexaurids;3
Yawzi;2001;1;Q3;Plexaurids;1
Yawzi;2001;1;Q4;Plexaurids;0
Yawzi;2001;1;Q5;Plexaurids;1
Yawzi;2001;1;Q6;Plexaurids;0
Yawzi;2001;1;Q7;Plexaurids;0
Yawzi;2001;1;Q8;Plexaurids;1
Yawzi;2001;1;Q9;Plexaurids;0
Yawzi;2001;1;Q10;Plexaurids;0
Yawzi;2001;3;Q1;Plexaurids;0
Yawzi;2001;3;Q2;Plexaurids;0
Yawzi;2001;3;Q3;Plexaurids;0
Yawzi;2001;3;Q4;Plexaurids;1
Yawzi;2001;3;Q5;Plexaurids;0
Yawzi;2001;3;Q6;Plexaurids;1
Yawzi;2001;3;Q7;Plexaurids;0
Yawzi;2001;3;Q8;Plexaurids;0
Yawzi;2001;3;Q9;Plexaurids;0
Yawzi;2001;3;Q10;Plexaurids;0
Yawzi;2002;1;Q1;Plexaurids;0
Yawzi;2002;1;Q2;Plexaurids;1
Yawzi;2002;1;Q3;Plexaurids;1
Yawzi;2002;1;Q4;Plexaurids;1
Yawzi;2002;1;Q5;Plexaurids;2
Yawzi;2002;1;Q6;Plexaurids;1
Yawzi;2002;1;Q7;Plexaurids;0
Yawzi;2002;1;Q8;Plexaurids;1
Yawzi;2002;1;Q9;Plexaurids;0
Yawzi;2002;1;Q10;Plexaurids;0
Yawzi;2002;3;Q1;Plexaurids;0
Yawzi;2002;3;Q2;Plexaurids;0
Yawzi;2002;3;Q3;Plexaurids;0
Yawzi;2002;3;Q4;Plexaurids;1
Yawzi;2002;3;Q5;Plexaurids;1
Yawzi;2002;3;Q6;Plexaurids;2
Yawzi;2002;3;Q7;Plexaurids;0
Yawzi;2002;3;Q8;Plexaurids;0
Yawzi;2002;3;Q9;Plexaurids;0
Yawzi;2002;3;Q10;Plexaurids;0
Yawzi;2002;3;Q11;Plexaurids;1
Yawzi;2002;3;Q12;Plexaurids;0
Yawzi;2003;1;2256;Plexaurids;2
Yawzi;2003;1;2257;Plexaurids;1
Yawzi;2003;1;2258;Plexaurids;2
Yawzi;2003;1;2259;Plexaurids;0
Yawzi;2003;1;2260;Plexaurids;1
Yawzi;2003;1;2261;Plexaurids;0
Yawzi;2003;1;2262;Plexaurids;0
Yawzi;2003;1;2263;Plexaurids;1
Yawzi;2003;1;2264;Plexaurids;1
Yawzi;2003;1;2265;Plexaurids;1
Yawzi;2003;3;2278;Plexaurids;0
Yawzi;2003;3;2279;Plexaurids;0
Yawzi;2003;3;2280;Plexaurids;0
Yawzi;2003;3;2281;Plexaurids;0
Yawzi;2003;3;2282;Plexaurids;0
Yawzi;2003;3;2283;Plexaurids;0
Yawzi;2003;3;2284;Plexaurids;1
Yawzi;2003;3;2285;Plexaurids;1
Yawzi;2003;3;2286;Plexaurids;0
Yawzi;2003;3;2287;Plexaurids;0
Yawzi;2003;3;2288;Plexaurids;1
Yawzi;2003;3;2289;Plexaurids;0
Yawzi;2004;1;7055;Plexaurids;1
Yawzi;2004;1;7056;Plexaurids;1
Yawzi;2004;1;7057;Plexaurids;0
Yawzi;2004;1;7058;Plexaurids;0
Yawzi;2004;1;7059;Plexaurids;0
Yawzi;2004;1;7060;Plexaurids;0
Yawzi;2004;1;7061;Plexaurids;0
Yawzi;2004;1;7062;Plexaurids;0
Yawzi;2004;1;7063;Plexaurids;0
Yawzi;2004;1;7064;Plexaurids;1
Yawzi;2004;3;7115;Plexaurids;0
Yawzi;2004;3;7116;Plexaurids;0
Yawzi;2004;3;7117;Plexaurids;0
Yawzi;2004;3;7118;Plexaurids;0
Yawzi;2004;3;7119;Plexaurids;0
Yawzi;2004;3;7120;Plexaurids;0
Yawzi;2004;3;7121;Plexaurids;0
Yawzi;2004;3;7122;Plexaurids;1
Yawzi;2004;3;7123;Plexaurids;0
Yawzi;2004;3;7124;Plexaurids;0
Yawzi;2004;3;7125;Plexaurids;1
Yawzi;2005;1;14;Plexaurids;1
Yawzi;2005;1;15;Plexaurids;2
Yawzi;2005;1;16;Plexaurids;0
Yawzi;2005;1;17;Plexaurids;0
Yawzi;2005;1;18;Plexaurids;0
Yawzi;2005;1;19;Plexaurids;0
Yawzi;2005;1;21;Plexaurids;0
Yawzi;2005;1;23;Plexaurids;0
Yawzi;2005;1;24;Plexaurids;1
Yawzi;2005;1;25;Plexaurids;2
Yawzi;2005;1;26;Plexaurids;2
Yawzi;2005;3;1;Plexaurids;2
Yawzi;2005;3;2;Plexaurids;0
Yawzi;2005;3;3;Plexaurids;1
Yawzi;2005;3;4;Plexaurids;0
Yawzi;2005;3;5;Plexaurids;0
Yawzi;2005;3;6;Plexaurids;0
Yawzi;2005;3;7;Plexaurids;0
Yawzi;2005;3;8;Plexaurids;1
Yawzi;2005;3;9;Plexaurids;0
Yawzi;2005;3;10;Plexaurids;0
Yawzi;2005;3;11;Plexaurids;0
Yawzi;2005;3;12;Plexaurids;0
Yawzi;2006;1;309;Plexaurids;1
Yawzi;2006;1;310;Plexaurids;3
Yawzi;2006;1;311;Plexaurids;0
Yawzi;2006;1;313;Plexaurids;0
Yawzi;2006;1;314;Plexaurids;1
Yawzi;2006;1;315;Plexaurids;0
Yawzi;2006;1;316;Plexaurids;1
Yawzi;2006;1;317;Plexaurids;0
Yawzi;2006;1;318;Plexaurids;1
Yawzi;2006;1;319;Plexaurids;0
Yawzi;2006;1;320;Plexaurids;1
Yawzi;2006;3;333;Plexaurids;1
Yawzi;2006;3;334;Plexaurids;0
Yawzi;2006;3;335;Plexaurids;0
Yawzi;2006;3;336;Plexaurids;1
Yawzi;2006;3;337;Plexaurids;1
Yawzi;2006;3;338;Plexaurids;2
Yawzi;2006;3;339;Plexaurids;1
Yawzi;2006;3;340;Plexaurids;1
Yawzi;2006;3;342;Plexaurids;0
Yawzi;2006;3;343;Plexaurids;0
Yawzi;2006;3;344;Plexaurids;0
Yawzi;2006;3;345;Plexaurids;0
Yawzi;2007;1;1006;Plexaurids;1
Yawzi;2007;1;1007;Plexaurids;1
Yawzi;2007;1;1008;Plexaurids;1
Yawzi;2007;1;1009;Plexaurids;1
Yawzi;2007;1;1010;Plexaurids;3
Yawzi;2007;1;1011;Plexaurids;0
Yawzi;2007;1;1012;Plexaurids;0
Yawzi;2007;1;1013;Plexaurids;0
Yawzi;2007;1;1014;Plexaurids;1
Yawzi;2007;1;1015;Plexaurids;1
Yawzi;2007;1;1016;Plexaurids;5
Yawzi;2007;3;1028;Plexaurids;0
Yawzi;2007;3;1029;Plexaurids;0
Yawzi;2007;3;1030;Plexaurids;1
Yawzi;2007;3;1031;Plexaurids;3
Yawzi;2007;3;1032;Plexaurids;0
Yawzi;2007;3;1033;Plexaurids;1
Yawzi;2007;3;1034;Plexaurids;0
Yawzi;2007;3;1035;Plexaurids;1
Yawzi;2007;3;1036;Plexaurids;0
Yawzi;2007;3;1037;Plexaurids;1
Yawzi;2008;1;2374;Plexaurids;1
Yawzi;2008;1;2375;Plexaurids;2
Yawzi;2008;1;2376;Plexaurids;2
Yawzi;2008;1;2377;Plexaurids;3
Yawzi;2008;1;2378;Plexaurids;3
Yawzi;2008;1;2379;Plexaurids;0
Yawzi;2008;1;2380;Plexaurids;0
Yawzi;2008;1;2381;Plexaurids;0
Yawzi;2008;1;2382;Plexaurids;1
Yawzi;2008;1;2383;Plexaurids;2
Yawzi;2008;1;2384;Plexaurids;3
Yawzi;2008;3;2397;Plexaurids;2
Yawzi;2008;3;2398;Plexaurids;1
Yawzi;2008;3;2399;Plexaurids;0
Yawzi;2008;3;2400;Plexaurids;1
Yawzi;2008;3;2401;Plexaurids;1
Yawzi;2008;3;2402;Plexaurids;1
Yawzi;2008;3;2403;Plexaurids;0
Yawzi;2008;3;2404;Plexaurids;1
Yawzi;2008;3;2405;Plexaurids;0
Yawzi;2008;3;2406;Plexaurids;1
Yawzi;2008;3;2407;Plexaurids;1
Yawzi;2008;3;2408;Plexaurids;0
Yawzi;2009;1;1636;Plexaurids;2
Yawzi;2009;1;1637;Plexaurids;2
Yawzi;2009;1;1638;Plexaurids;1
Yawzi;2009;1;1640;Plexaurids;2
Yawzi;2009;1;1641;Plexaurids;2
Yawzi;2009;1;1642;Plexaurids;0
Yawzi;2009;1;1643;Plexaurids;0
Yawzi;2009;1;1644;Plexaurids;3
Yawzi;2009;1;1645;Plexaurids;0
Yawzi;2009;1;1646;Plexaurids;5
Yawzi;2009;3;1660;Plexaurids;0
Yawzi;2009;3;1661;Plexaurids;0
Yawzi;2009;3;1662;Plexaurids;1
Yawzi;2009;3;1663;Plexaurids;1
Yawzi;2009;3;1664;Plexaurids;1
Yawzi;2009;3;1665;Plexaurids;1
Yawzi;2009;3;1666;Plexaurids;1
Yawzi;2009;3;1667;Plexaurids;0
Yawzi;2009;3;1668;Plexaurids;1
Yawzi;2009;3;1669;Plexaurids;1
Yawzi;2009;3;1670;Plexaurids;0
Yawzi;2010;1;8443;Plexaurids;0
Yawzi;2010;1;8444;Plexaurids;3
Yawzi;2010;1;8445;Plexaurids;1
Yawzi;2010;1;8446;Plexaurids;0
Yawzi;2010;1;8447;Plexaurids;1
Yawzi;2010;1;8448;Plexaurids;0
Yawzi;2010;1;8449;Plexaurids;0
Yawzi;2010;1;8450;Plexaurids;2
Yawzi;2010;1;8451;Plexaurids;1
Yawzi;2010;1;8452;Plexaurids;6
Yawzi;2010;1;8453;Plexaurids;1
Yawzi;2010;3;8465;Plexaurids;2
Yawzi;2010;3;8466;Plexaurids;0
Yawzi;2010;3;8467;Plexaurids;0
Yawzi;2010;3;8468;Plexaurids;1
Yawzi;2010;3;8469;Plexaurids;2
Yawzi;2010;3;8470;Plexaurids;0
Yawzi;2010;3;8471;Plexaurids;0
Yawzi;2010;3;8472;Plexaurids;1
Yawzi;2010;3;8473;Plexaurids;0
Yawzi;2010;3;8474;Plexaurids;2
Yawzi;2010;3;8475;Plexaurids;2
Yawzi;2010;3;8476;Plexaurids;1
Yawzi;2011;1;1;Plexaurids;0
Yawzi;2011;1;2;Plexaurids;2
Yawzi;2011;1;3;Plexaurids;2
Yawzi;2011;1;4;Plexaurids;1
Yawzi;2011;1;5;Plexaurids;2
Yawzi;2011;1;6;Plexaurids;0
Yawzi;2011;1;7;Plexaurids;0
Yawzi;2011;1;8;Plexaurids;1
Yawzi;2011;1;9;Plexaurids;0
Yawzi;2011;1;10;Plexaurids;1
Yawzi;2011;1;11;Plexaurids;6
Yawzi;2011;3;24;Plexaurids;2
Yawzi;2011;3;25;Plexaurids;1
Yawzi;2011;3;26;Plexaurids;0
Yawzi;2011;3;27;Plexaurids;1
Yawzi;2011;3;28;Plexaurids;1
Yawzi;2011;3;29;Plexaurids;0
Yawzi;2011;3;30;Plexaurids;1
Yawzi;2011;3;31;Plexaurids;1
Yawzi;2011;3;32;Plexaurids;0
Yawzi;2011;3;33;Plexaurids;1
Yawzi;2011;3;34;Plexaurids;1
Yawzi;2012;1;1788;Plexaurids;0
Yawzi;2012;1;1789;Plexaurids;1
Yawzi;2012;1;1790;Plexaurids;3
Yawzi;2012;1;1791;Plexaurids;4
Yawzi;2012;1;1792;Plexaurids;2
Yawzi;2012;1;1793;Plexaurids;0
Yawzi;2012;1;1794;Plexaurids;0
Yawzi;2012;1;1795;Plexaurids;1
Yawzi;2012;1;1796;Plexaurids;0
Yawzi;2012;1;1797;Plexaurids;2
Yawzi;2012;1;1798;Plexaurids;3
Yawzi;2012;3;1813;Plexaurids;1
Yawzi;2012;3;1814;Plexaurids;0
Yawzi;2012;3;1815;Plexaurids;0
Yawzi;2012;3;1816;Plexaurids;0
Yawzi;2012;3;1817;Plexaurids;1
Yawzi;2012;3;1819;Plexaurids;0
Yawzi;2012;3;1820;Plexaurids;1
Yawzi;2012;3;1821;Plexaurids;0
Yawzi;2012;3;1822;Plexaurids;0
Yawzi;2012;3;1823;Plexaurids;3
Yawzi;2012;3;1824;Plexaurids;1
Yawzi;2012;3;1825;Plexaurids;0
Yawzi;2013;1;165;Plexaurids;3
Yawzi;2013;1;166;Plexaurids;3
Yawzi;2013;1;167;Plexaurids;3
Yawzi;2013;1;168;Plexaurids;0
Yawzi;2013;1;169;Plexaurids;0
Yawzi;2013;1;170;Plexaurids;2
Yawzi;2013;1;171;Plexaurids;0
Yawzi;2013;1;172;Plexaurids;1
Yawzi;2013;1;173;Plexaurids;0
Yawzi;2013;1;174;Plexaurids;0
Yawzi;2013;3;188;Plexaurids;1
Yawzi;2013;3;189;Plexaurids;1
Yawzi;2013;3;190;Plexaurids;1
Yawzi;2013;3;191;Plexaurids;0
Yawzi;2013;3;192;Plexaurids;1
Yawzi;2013;3;193;Plexaurids;0
Yawzi;2013;3;194;Plexaurids;1
Yawzi;2013;3;195;Plexaurids;1
Yawzi;2013;3;196;Plexaurids;0
Yawzi;2013;3;197;Plexaurids;2
Yawzi;2013;3;198;Plexaurids;2
Yawzi;2013;3;199;Plexaurids;1
Tektite;1987;1;2;Plexaurids;0
Tektite;1987;1;3;Plexaurids;0
Tektite;1987;1;4;Plexaurids;0
Tektite;1987;1;5;Plexaurids;1
Tektite;1987;1;6;Plexaurids;0
Tektite;1987;1;7;Plexaurids;2
Tektite;1987;1;8;Plexaurids;4
Tektite;1987;1;9;Plexaurids;4
Tektite;1987;1;10;Plexaurids;3
Tektite;1987;1;1;Plexaurids;3
Tektite;1987;3;21;Plexaurids;3
Tektite;1987;3;22;Plexaurids;0
Tektite;1987;3;23;Plexaurids;1
Tektite;1987;3;24;Plexaurids;1
Tektite;1987;3;25;Plexaurids;2
Tektite;1987;3;26;Plexaurids;3
Tektite;1987;3;27;Plexaurids;0
Tektite;1987;3;28;Plexaurids;2
Tektite;1987;3;29;Plexaurids;1
Tektite;1987;3;30;Plexaurids;2
Tektite;1988;1;1;Plexaurids;6
Tektite;1988;1;2;Plexaurids;1
Tektite;1988;1;3;Plexaurids;0
Tektite;1988;1;4;Plexaurids;0
Tektite;1988;1;5;Plexaurids;0
Tektite;1988;1;6;Plexaurids;1
Tektite;1988;1;7;Plexaurids;3
Tektite;1988;1;8;Plexaurids;3
Tektite;1988;1;9;Plexaurids;5
Tektite;1988;3;20;Plexaurids;2
Tektite;1988;3;21;Plexaurids;5
Tektite;1988;3;22;Plexaurids;4
Tektite;1988;3;23;Plexaurids;4
Tektite;1988;3;24;Plexaurids;2
Tektite;1988;3;25;Plexaurids;3
Tektite;1988;3;26;Plexaurids;1
Tektite;1988;3;27;Plexaurids;3
Tektite;1988;3;28;Plexaurids;0
Tektite;1988;3;29;Plexaurids;7
Tektite;1989;1;31;Plexaurids;7
Tektite;1989;1;32;Plexaurids;1
Tektite;1989;1;33;Plexaurids;0
Tektite;1989;1;34;Plexaurids;0
Tektite;1989;1;35;Plexaurids;1
Tektite;1989;1;36;Plexaurids;1
Tektite;1989;1;37;Plexaurids;0
Tektite;1989;1;38;Plexaurids;0
Tektite;1989;1;39;Plexaurids;2
Tektite;1989;1;40;Plexaurids;0
Tektite;1989;3;51;Plexaurids;3
Tektite;1989;3;52;Plexaurids;2
Tektite;1989;3;53;Plexaurids;1
Tektite;1989;3;54;Plexaurids;2
Tektite;1989;3;55;Plexaurids;1
Tektite;1989;3;56;Plexaurids;4
Tektite;1989;3;57;Plexaurids;0
Tektite;1989;3;58;Plexaurids;0
Tektite;1989;3;59;Plexaurids;2
Tektite;1989;3;60;Plexaurids;2
Tektite;1990;1;1;Plexaurids;2
Tektite;1990;1;2;Plexaurids;1
Tektite;1990;1;3;Plexaurids;2
Tektite;1990;1;4;Plexaurids;0
Tektite;1990;1;5;Plexaurids;2
Tektite;1990;1;6;Plexaurids;3
Tektite;1990;1;7;Plexaurids;0
Tektite;1990;1;8;Plexaurids;1
Tektite;1990;1;9;Plexaurids;1
Tektite;1990;1;10;Plexaurids;1
Tektite;1990;3;21;Plexaurids;1
Tektite;1990;3;22;Plexaurids;0
Tektite;1990;3;23;Plexaurids;0
Tektite;1990;3;24;Plexaurids;2
Tektite;1990;3;25;Plexaurids;1
Tektite;1990;3;26;Plexaurids;4
Tektite;1990;3;27;Plexaurids;0
Tektite;1990;3;28;Plexaurids;1
Tektite;1990;3;29;Plexaurids;1
Tektite;1990;3;30;Plexaurids;2
Tektite;1991;1;1;Plexaurids;2
Tektite;1991;1;2;Plexaurids;1
Tektite;1991;1;3;Plexaurids;0
Tektite;1991;1;4;Plexaurids;0
Tektite;1991;1;5;Plexaurids;1
Tektite;1991;1;6;Plexaurids;1
Tektite;1991;1;7;Plexaurids;0
Tektite;1991;1;8;Plexaurids;1
Tektite;1991;1;9;Plexaurids;0
Tektite;1991;1;10;Plexaurids;0
Tektite;1991;3;22;Plexaurids;0
Tektite;1991;3;23;Plexaurids;1
Tektite;1991;3;24;Plexaurids;2
Tektite;1991;3;25;Plexaurids;1
Tektite;1991;3;26;Plexaurids;4
Tektite;1991;3;27;Plexaurids;1
Tektite;1991;3;28;Plexaurids;1
Tektite;1991;3;29;Plexaurids;1
Tektite;1991;3;30;Plexaurids;1
Tektite;1991;3;21;Plexaurids;0
Tektite;1992;1;2;Plexaurids;1
Tektite;1992;1;3;Plexaurids;0
Tektite;1992;1;4;Plexaurids;0
Tektite;1992;1;5;Plexaurids;1
Tektite;1992;1;6;Plexaurids;1
Tektite;1992;1;7;Plexaurids;4
